Reference	ID	Tags	OrigWords	Occurrence	TWLink
18:5	mdrs	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
18:5	u39m	keyterm	אֱלֹהֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
18:5	cmyz		שְׁבָטֶ֑י⁠ךָ	1	rc://*/tw/dict/bible/other/tribe
18:5	e7f9	keyterm	בְּ⁠שֵׁם	1	rc://*/tw/dict/bible/kt/name
18:5	v3ze	keyterm	יְהוָ֛ה	1	rc://*/tw/dict/bible/kt/yahweh
18:5	bw9u	keyterm	וּ⁠בָנָ֖י⁠ו	1	rc://*/tw/dict/bible/kt/son
18:6	s6f5	name	הַ⁠לֵּוִ֜י	1	rc://*/tw/dict/bible/names/levite
18:6	v7dp		שְׁעָרֶ֨י⁠ךָ֙	1	rc://*/tw/dict/bible/other/gate
18:6	ht9j	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
18:6	wggh	keyterm	נַפְשׁ֔⁠וֹ	1	rc://*/tw/dict/bible/kt/life
18:6	w2jd	keyterm	יְהוָֽה	1	rc://*/tw/dict/bible/kt/yahweh
18:7	df8u	keyterm	בְּ⁠שֵׁ֖ם	1	rc://*/tw/dict/bible/kt/name
18:7	tc9e	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
18:7	tvkp	keyterm	אֱלֹהָ֑י⁠ו	1	rc://*/tw/dict/bible/kt/god
18:7	wugj	keyterm	אֶחָי⁠ו֙	1	rc://*/tw/dict/bible/kt/brother
18:7	f2jd	name	הַ⁠לְוִיִּ֔ם	1	rc://*/tw/dict/bible/names/levite
18:7	pkns	keyterm	הָ⁠עֹמְדִ֥ים	1	rc://*/tw/dict/bible/kt/minister
18:7	qfrq	keyterm	יְהוָֽה	1	rc://*/tw/dict/bible/kt/yahweh
18:8	jax9		יֹאכֵ֑לוּ	1	rc://*/tw/dict/bible/other/devour
18:8	yujh		הָ⁠אָבֽוֹת	1	rc://*/tw/dict/bible/other/father
18:9	sgey		הָ⁠אָ֔רֶץ	1	rc://*/tw/dict/bible/other/earth
18:9	xum5	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
18:9	cwbe	keyterm	אֱלֹהֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
18:9	eu3b	keyterm	כְּ⁠תוֹעֲבֹ֖ת	1	rc://*/tw/dict/bible/kt/abomination
18:9	gp3r		הַ⁠גּוֹיִ֥ם	1	rc://*/tw/dict/bible/other/nation
18:10	y55b	keyterm	בְּנֽ⁠וֹ	1	rc://*/tw/dict/bible/kt/son
18:10	rve6		בָּ⁠אֵ֑שׁ	1	rc://*/tw/dict/bible/other/fire
18:11	tefe		הַ⁠מֵּתִֽים	1	rc://*/tw/dict/bible/other/death
18:12	p9e9	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
18:12	c3dn	keyterm	הַ⁠תּוֹעֵבֹ֣ת	1	rc://*/tw/dict/bible/kt/abomination
18:12	hmps	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
18:12	dhgr	keyterm	אֱלֹהֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
18:13	v9df	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
18:13	u8xk	keyterm	אֱלֹהֶֽי⁠ךָ	1	rc://*/tw/dict/bible/kt/god
18:14	uzj7		הַ⁠גּוֹיִ֣ם	1	rc://*/tw/dict/bible/other/nation
18:14	k2ak	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
18:14	c8ju	keyterm	אֱלֹהֶֽי⁠ךָ	1	rc://*/tw/dict/bible/kt/god
18:15	t24m	keyterm	נָבִ֨יא	1	rc://*/tw/dict/bible/kt/prophet
18:15	s2rw	keyterm	מֵ⁠אַחֶ֨י⁠ךָ֙	1	rc://*/tw/dict/bible/kt/brother
18:15	k8f9	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
18:15	pyxu	keyterm	אֱלֹהֶ֑י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
18:16	xcyb	keyterm	יְהוָ֤ה	1	rc://*/tw/dict/bible/kt/yahweh
18:16	g59d	keyterm	אֱלֹהֶ֨י⁠ךָ֙	1	rc://*/tw/dict/bible/kt/god
18:16	w4d2		הַ⁠קָּהָ֖ל	1	rc://*/tw/dict/bible/other/assembly
18:16	sp5p	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
18:16	ekx6	keyterm	אֱלֹהָ֔⁠י	1	rc://*/tw/dict/bible/kt/god
18:16	utak		הָ⁠אֵ֨שׁ	1	rc://*/tw/dict/bible/other/fire
18:17	ya8b	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
18:17	rkag	keyterm	הֵיטִ֖יבוּ	1	rc://*/tw/dict/bible/kt/favor
18:18	hk54	keyterm	נָבִ֨יא	1	rc://*/tw/dict/bible/kt/prophet
18:18	vp2z	keyterm	אֲחֵי⁠הֶ֖ם	1	rc://*/tw/dict/bible/kt/brother
18:18	bvuj	keyterm	אֲצַוֶּֽ⁠נּוּ	1	rc://*/tw/dict/bible/kt/command
18:19	wrng	keyterm	בִּ⁠שְׁמִ֑⁠י	1	rc://*/tw/dict/bible/kt/name
18:19	pjfu	keyterm	אָנֹכִ֖י	1	rc://*/tw/dict/bible/kt/pray
18:19	qgd7		אֶדְרֹ֥שׁ	1	rc://*/tw/dict/bible/other/seek
18:20	u53n	keyterm	הַ⁠נָּבִ֡יא	1	rc://*/tw/dict/bible/kt/prophet
18:20	sx8p		יָזִיד֩	1	rc://*/tw/dict/bible/other/proud
18:20	bwr7	keyterm	בִּ⁠שְׁמִ֗⁠י	1	rc://*/tw/dict/bible/kt/name
18:20	tuk6	keyterm	צִוִּיתִי⁠ו֙	1	rc://*/tw/dict/bible/kt/command
18:20	xw6z	keyterm	בְּ⁠שֵׁ֖ם	1	rc://*/tw/dict/bible/kt/name
18:20	uvkb	keyterm	אֱלֹהִ֣ים	1	rc://*/tw/dict/bible/kt/god
18:20	k5h6		וּ⁠מֵ֖ת	1	rc://*/tw/dict/bible/other/death
18:20	ab63	keyterm	הַ⁠נָּבִ֥יא	1	rc://*/tw/dict/bible/kt/prophet
18:21	papk		נֵדַ֣ע	1	rc://*/tw/dict/bible/other/know
18:21	ckfv	keyterm	יְהוָֽה	1	rc://*/tw/dict/bible/kt/yahweh
18:22	f2zz	keyterm	הַ⁠נָּבִ֜יא	1	rc://*/tw/dict/bible/kt/prophet
18:22	mtnn	keyterm	בְּ⁠שֵׁ֣ם	1	rc://*/tw/dict/bible/kt/name
18:22	zebf	keyterm	יְהוָ֗ה	1	rc://*/tw/dict/bible/kt/yahweh
18:22	wftx	keyterm	יְהוָ֑ה	1	rc://*/tw/dict/bible/kt/yahweh
18:22	cqf3	keyterm	הַ⁠נָּבִ֔יא	1	rc://*/tw/dict/bible/kt/prophet
19:1	qu4d		יַכְרִ֞ית	1	rc://*/tw/dict/bible/other/cutoff
19:1	kve2	keyterm	יְהוָ֤ה	1	rc://*/tw/dict/bible/kt/yahweh
19:1	djva	keyterm	אֱלֹהֶ֨י⁠ךָ֙	1	rc://*/tw/dict/bible/kt/god
19:1	y4tq		הַ⁠גּוֹיִ֔ם	1	rc://*/tw/dict/bible/other/nation
19:1	rxbj	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
19:1	cep2	keyterm	אֱלֹהֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
19:1	qzga		אַרְצָ֑⁠ם	1	rc://*/tw/dict/bible/other/earth
19:1	u82a	keyterm	וִֽ⁠ירִשְׁתָּ֕⁠ם	1	rc://*/tw/dict/bible/kt/inherit
19:2	dndn		אַרְצְ⁠ךָ֔	1	rc://*/tw/dict/bible/other/earth
19:2	u3j2	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
19:2	nuf8	keyterm	אֱלֹהֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
19:2	gukt		לְ⁠רִשְׁתָּֽ⁠הּ	1	rc://*/tw/dict/bible/other/possess
19:3	rzzk		אַרְצְ⁠ךָ֔	1	rc://*/tw/dict/bible/other/earth
19:3	sdyz	keyterm	יַנְחִֽילְ⁠ךָ֖	1	rc://*/tw/dict/bible/kt/inherit
19:3	qvyk	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
19:3	r7ss	keyterm	אֱלֹהֶ֑י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
19:5	xb9g		יָד֤⁠וֹ	1	rc://*/tw/dict/bible/other/hand
19:5	ytuu		לִ⁠כְרֹ֣ת	1	rc://*/tw/dict/bible/other/cutoff
19:5	wwbw		וָ⁠מֵ֑ת	1	rc://*/tw/dict/bible/other/death
19:6	jt9z		יִרְדֹּף֩	1	rc://*/tw/dict/bible/other/persecute
19:6	syws	keyterm	גֹּאֵ֨ל	1	rc://*/tw/dict/bible/kt/redeem
19:6	hewj	keyterm	לְבָב⁠וֹ֒	1	rc://*/tw/dict/bible/kt/heart
19:6	b2tm	keyterm	נָ֑פֶשׁ	1	rc://*/tw/dict/bible/kt/life
19:6	w5nb	keyterm	מִשְׁפַּט	1	rc://*/tw/dict/bible/kt/judge
19:7	g8gd	keyterm	אָנֹכִ֥י	1	rc://*/tw/dict/bible/kt/pray
19:7	ewem	keyterm	מְצַוְּ⁠ךָ֖	1	rc://*/tw/dict/bible/kt/command
19:8	cnn3	keyterm	יְהוָ֤ה	1	rc://*/tw/dict/bible/kt/yahweh
19:8	taap	keyterm	אֱלֹהֶ֨י⁠ךָ֙	1	rc://*/tw/dict/bible/kt/god
19:8	kk6p		נִשְׁבַּ֖ע	1	rc://*/tw/dict/bible/other/oath
19:8	zu6n		לַ⁠אֲבֹתֶ֑י⁠ךָ	1	rc://*/tw/dict/bible/other/father
19:8	e6fh		הָ⁠אָ֔רֶץ	1	rc://*/tw/dict/bible/other/earth
19:8	b7dq		לַ⁠אֲבֹתֶֽי⁠ךָ	1	rc://*/tw/dict/bible/other/father
19:9	jr8m		תִשְׁמֹר֩	1	rc://*/tw/dict/bible/other/watch
19:9	aqtz	keyterm	הַ⁠מִּצְוָ֨ה	1	rc://*/tw/dict/bible/kt/command
19:9	cqax	keyterm	אָנֹכִ֣י	1	rc://*/tw/dict/bible/kt/pray
19:9	w4ub	keyterm	מְצַוְּ⁠ךָ֮	1	rc://*/tw/dict/bible/kt/command
19:9	yaqc	keyterm	לְ⁠אַהֲבָ֞ה	1	rc://*/tw/dict/bible/kt/love
19:9	fvg9	keyterm	יְהוָ֧ה	1	rc://*/tw/dict/bible/kt/yahweh
19:9	xbhw	keyterm	אֱלֹהֶ֛י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
19:10	pbsn	keyterm	דָּ֣ם	1	rc://*/tw/dict/bible/kt/blood
19:10	ydes	keyterm	נָקִ֔י	1	rc://*/tw/dict/bible/kt/innocent
19:10	pma2		אַרְצְ⁠ךָ֔	1	rc://*/tw/dict/bible/other/earth
19:10	jku5	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
19:10	pssz	keyterm	אֱלֹהֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
19:10	ggqb	keyterm	נַחֲלָ֑ה	1	rc://*/tw/dict/bible/kt/inherit
19:10	rjx9	keyterm	דָּמִֽים	1	rc://*/tw/dict/bible/kt/blood
19:11	ebuu	keyterm	נֶ֖פֶשׁ	1	rc://*/tw/dict/bible/kt/life
19:11	pxww		וָ⁠מֵ֑ת	1	rc://*/tw/dict/bible/other/death
19:12	x2bq		זִקְנֵ֣י	1	rc://*/tw/dict/bible/other/elder
19:12	xs5q		בְּ⁠יַ֛ד	1	rc://*/tw/dict/bible/other/hand
19:12	vt8d	keyterm	גֹּאֵ֥ל	1	rc://*/tw/dict/bible/kt/redeem
19:12	wtrg		וָ⁠מֵֽת	1	rc://*/tw/dict/bible/other/death
19:13	ptzg	keyterm	הַ⁠נָּקִ֛י	1	rc://*/tw/dict/bible/kt/blood
19:13	sy83	keyterm	מִ⁠יִּשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
19:14	t8g9	keyterm	בְּ⁠נַחֲלָֽתְ⁠ךָ֙	1	rc://*/tw/dict/bible/kt/inherit
19:14	zz8e	keyterm	תִּנְחַ֔ל	1	rc://*/tw/dict/bible/kt/inherit
19:14	q9mz	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
19:14	au6x	keyterm	אֱלֹהֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
19:14	zu3d		לְ⁠רִשְׁתָּֽ⁠הּ	1	rc://*/tw/dict/bible/other/possess
19:15	a3db	keyterm	עֵ֨ד	1	rc://*/tw/dict/bible/kt/testimony
19:15	rndn	keyterm	עָוֺן֙	1	rc://*/tw/dict/bible/kt/iniquity
19:15	b2hz	keyterm	חַטָּ֔את	1	rc://*/tw/dict/bible/kt/sin
19:15	cdgp	keyterm	יֶֽחֱטָ֑א	1	rc://*/tw/dict/bible/kt/sin
19:15	kn7w	keyterm	עֵדִ֗ים	1	rc://*/tw/dict/bible/kt/testimony
19:15	y43b	keyterm	עֵדִ֖ים	1	rc://*/tw/dict/bible/kt/testimony
19:16	mxnk	keyterm	עֵד	1	rc://*/tw/dict/bible/kt/testimony
19:17	h6h7	keyterm	יְהוָ֑ה	1	rc://*/tw/dict/bible/kt/yahweh
19:17	gzuq	keyterm	הַ⁠כֹּֽהֲנִים֙	1	rc://*/tw/dict/bible/kt/priest
19:18	hjxs	keyterm	הַ⁠שֹּׁפְטִ֖ים	1	rc://*/tw/dict/bible/kt/judge
19:18	yr3a	keyterm	הֵיטֵ֑ב	1	rc://*/tw/dict/bible/kt/favor
19:18	vbru	keyterm	עֵֽד	1	rc://*/tw/dict/bible/kt/testimony
19:18	a9rv	keyterm	עָנָ֥ה	1	rc://*/tw/dict/bible/kt/testimony
19:18	jy8w	keyterm	בְ⁠אָחִֽי⁠ו	1	rc://*/tw/dict/bible/kt/brother
19:19	w47a	keyterm	לְ⁠אָחִ֑י⁠ו	1	rc://*/tw/dict/bible/kt/brother
19:20	rfkp	keyterm	וְ⁠יִרָ֑אוּ	1	rc://*/tw/dict/bible/kt/fear
19:20	sws7	keyterm	הָ⁠רָ֛ע	1	rc://*/tw/dict/bible/kt/evil
19:21	qkpv	keyterm	נֶ֣פֶשׁ	1	rc://*/tw/dict/bible/kt/life
19:21	s4va	keyterm	בְּ⁠נֶ֗פֶשׁ	1	rc://*/tw/dict/bible/kt/heart
19:21	ned4		יָ֥ד	1	rc://*/tw/dict/bible/other/hand
19:21	q2rw		בְּ⁠יָ֖ד	1	rc://*/tw/dict/bible/other/hand
20:1	t4aq		תֵצֵ֨א	1	rc://*/tw/dict/bible/other/know
20:1	k7c6		אֹיְבֶ֗י⁠ךָ	1	rc://*/tw/dict/bible/other/adversary
20:1	bsxz		ס֤וּס	1	rc://*/tw/dict/bible/other/horse
20:1	bpz6		עַ֚ם	1	rc://*/tw/dict/bible/other/peoplegroup
20:1	hbdc	keyterm	תִירָ֖א	1	rc://*/tw/dict/bible/kt/fear
20:1	gs7b	keyterm	יְהוָ֤ה	1	rc://*/tw/dict/bible/kt/yahweh
20:1	j2eh	keyterm	אֱלֹהֶ֨י⁠ךָ֙	1	rc://*/tw/dict/bible/kt/god
20:1	w62c	name	מִצְרָֽיִם	1	rc://*/tw/dict/bible/names/egypt
20:2	wcwj	keyterm	הַ⁠כֹּהֵ֖ן	1	rc://*/tw/dict/bible/kt/priest
20:2	ua4w		הָ⁠עָֽם	1	rc://*/tw/dict/bible/other/peoplegroup
20:3	py53	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
20:3	kfj5		אֹיְבֵי⁠כֶ֑ם	1	rc://*/tw/dict/bible/other/adversary
20:3	knrs	keyterm	לְבַבְ⁠כֶ֗ם	1	rc://*/tw/dict/bible/kt/heart
20:3	eppk	keyterm	תִּֽירְא֧וּ	1	rc://*/tw/dict/bible/kt/fear
20:3	xhgk	keyterm	תַּֽעַרְצ֖וּ	1	rc://*/tw/dict/bible/kt/fear
20:4	xhwy	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
20:4	rea3	keyterm	אֱלֹֽהֵי⁠כֶ֔ם	1	rc://*/tw/dict/bible/kt/god
20:4	q972		אֹיְבֵי⁠כֶ֖ם	1	rc://*/tw/dict/bible/other/adversary
20:5	zkhz		הָ⁠עָ֣ם	1	rc://*/tw/dict/bible/other/peoplegroup
20:5	uszk		בַֽיִת	1	rc://*/tw/dict/bible/other/house
20:5	xdhd		יֵלֵ֖ךְ	1	rc://*/tw/dict/bible/other/walk
20:5	fsa4		וְ⁠יָשֹׁ֣ב	1	rc://*/tw/dict/bible/other/return
20:5	qbfq		לְ⁠בֵית֑⁠וֹ	1	rc://*/tw/dict/bible/other/house
20:6	hcbh		כֶּ֨רֶם֙	1	rc://*/tw/dict/bible/other/vineyard
20:6	jx4z		יֵלֵ֖ךְ	1	rc://*/tw/dict/bible/other/walk
20:6	a9wp		וְ⁠יָשֹׁ֣ב	1	rc://*/tw/dict/bible/other/return
20:6	cqkr		לְ⁠בֵית֑⁠וֹ	1	rc://*/tw/dict/bible/other/house
20:7	k8tp		יֵלֵ֖ךְ	1	rc://*/tw/dict/bible/other/walk
20:7	ajs5		וְ⁠יָשֹׁ֣ב	1	rc://*/tw/dict/bible/other/return
20:7	pdgp		לְ⁠בֵית֑⁠וֹ	1	rc://*/tw/dict/bible/other/house
20:8	akzm		הָ⁠עָם֒	1	rc://*/tw/dict/bible/other/peoplegroup
20:8	adny		יֵלֵ֖ךְ	1	rc://*/tw/dict/bible/other/walk
20:8	dbx4		וְ⁠יָשֹׁ֣ב	1	rc://*/tw/dict/bible/other/return
20:8	zsm6		לְ⁠בֵית֑⁠וֹ	1	rc://*/tw/dict/bible/other/house
20:8	nfm6	keyterm	לְבַ֥ב	1	rc://*/tw/dict/bible/kt/heart
20:8	p7gq	keyterm	אֶחָ֖י⁠ו	1	rc://*/tw/dict/bible/kt/brother
20:9	d4bj		הָ⁠עָ֑ם	1	rc://*/tw/dict/bible/other/peoplegroup
20:9	hkbb	keyterm	וּ⁠פָֽקְד֛וּ	1	rc://*/tw/dict/bible/kt/appoint
20:9	sxnr		שָׂרֵ֥י	1	rc://*/tw/dict/bible/other/prince
20:9	zmpg		בְּ⁠רֹ֥אשׁ	1	rc://*/tw/dict/bible/other/head
20:9	fkrv		הָ⁠עָֽם	1	rc://*/tw/dict/bible/other/peoplegroup
20:10	dqgd		וְ⁠קָרָ֥אתָ	1	rc://*/tw/dict/bible/other/declare
20:11	f747		שָׁל֣וֹם	1	rc://*/tw/dict/bible/other/peace
20:11	e7xp	keyterm	תַּֽעַנְ⁠ךָ֔	1	rc://*/tw/dict/bible/kt/testimony
20:11	v5fj		הָ⁠עָ֣ם	1	rc://*/tw/dict/bible/other/peoplegroup
20:13	pry3	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
20:13	r2yg	keyterm	אֱלֹהֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
20:13	c8ff		בְּ⁠יָדֶ֑⁠ךָ	1	rc://*/tw/dict/bible/other/hand
20:13	cbvp		חָֽרֶב	1	rc://*/tw/dict/bible/other/sword
20:14	v49u		וְ⁠אָֽכַלְתָּ֙	1	rc://*/tw/dict/bible/other/devour
20:14	ky4p		אֹיְבֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/other/adversary
20:14	dghv	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
20:14	gmz9	keyterm	אֱלֹהֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
20:15	t87f		הַ⁠גּֽוֹיִם	1	rc://*/tw/dict/bible/other/nation
20:16	t2j6		הָֽ⁠עַמִּים֙	1	rc://*/tw/dict/bible/other/peoplegroup
20:16	xwfq	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
20:16	tcvw	keyterm	אֱלֹהֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
20:16	qmst	keyterm	נַחֲלָ֑ה	1	rc://*/tw/dict/bible/kt/inherit
20:16	jpgk	keyterm	תְחַיֶּ֖ה	1	rc://*/tw/dict/bible/kt/life
20:17	pssd		הַחֲרֵ֣ם	1	rc://*/tw/dict/bible/other/destroyer
20:17	c3ge		תַּחֲרִימֵ֗⁠ם	1	rc://*/tw/dict/bible/other/destroyer
20:17	e59q	name	הַ⁠חִתִּ֤י	1	rc://*/tw/dict/bible/names/hittite
20:17	y4p4	name	וְ⁠הָ⁠אֱמֹרִי֙	1	rc://*/tw/dict/bible/names/amorite
20:17	spqx	name	הַ⁠כְּנַעֲנִ֣י	1	rc://*/tw/dict/bible/names/canaan
20:17	ju4v	name	וְ⁠הַ⁠פְּרִזִּ֔י	1	rc://*/tw/dict/bible/names/perizzite
20:17	nfry	name	הַ⁠חִוִּ֖י	1	rc://*/tw/dict/bible/names/hivite
20:17	wvu8	name	וְ⁠הַ⁠יְבוּסִ֑י	1	rc://*/tw/dict/bible/names/jebusites
20:17	nmba	keyterm	צִוְּ⁠ךָ֖	1	rc://*/tw/dict/bible/kt/command
20:17	w73u	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
20:17	k3fv	keyterm	אֱלֹהֶֽי⁠ךָ	1	rc://*/tw/dict/bible/kt/god
20:18	h663	keyterm	לֵֽ⁠אלֹהֵי⁠הֶ֑ם	1	rc://*/tw/dict/bible/kt/god
20:18	n9ba	keyterm	וַ⁠חֲטָאתֶ֖ם	1	rc://*/tw/dict/bible/kt/sin
20:18	cenf	keyterm	לַ⁠יהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
20:18	am3n	keyterm	אֱלֹהֵי⁠כֶֽם	1	rc://*/tw/dict/bible/kt/god
20:19	p3db	name	הָֽ⁠אָדָם֙	1	rc://*/tw/dict/bible/names/adam
20:19	mnty		תֹאכֵ֔ל	1	rc://*/tw/dict/bible/other/devour
20:19	amrt		תִכְרֹ֑ת	1	rc://*/tw/dict/bible/other/cutoff
20:20	azyj		תֵּדַ֗ע	1	rc://*/tw/dict/bible/other/know
20:20	a5wg		וְ⁠כָרָ֑תָּ	1	rc://*/tw/dict/bible/other/cutoff
21:1	yrb8	keyterm	יְהוָ֨ה	1	rc://*/tw/dict/bible/kt/yahweh
21:1	rxxy	keyterm	אֱלֹהֶ֜י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
21:1	nz5b		לְ⁠רִשְׁתָּ֔⁠הּ	1	rc://*/tw/dict/bible/other/possess
21:1	w94m		נוֹדַ֖ע	1	rc://*/tw/dict/bible/other/know
21:2	u3wg	keyterm	וְ⁠יָצְא֥וּ	1	rc://*/tw/dict/bible/kt/command
21:2	x5uv		זְקֵנֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/other/elder
21:2	bzeb	keyterm	וְ⁠שֹׁפְטֶ֑י⁠ךָ	1	rc://*/tw/dict/bible/kt/judge
21:3	xjrz		זִקְנֵי֩	1	rc://*/tw/dict/bible/other/elder
21:3	u45t		בָּקָ֗ר	1	rc://*/tw/dict/bible/other/cow
21:3	csfe		עֻבַּד֙	1	rc://*/tw/dict/bible/other/servant
21:4	khyq		זִקְנֵי֩	1	rc://*/tw/dict/bible/other/elder
21:4	n3qq		יֵעָבֵ֥ד	1	rc://*/tw/dict/bible/other/servant
21:5	m5y5	keyterm	הַ⁠כֹּהֲנִים֮	1	rc://*/tw/dict/bible/kt/priest
21:5	aa2s	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
21:5	y7uf	name	לֵוִי֒	1	rc://*/tw/dict/bible/names/levite
21:5	vvh3	keyterm	יְהוָ֤ה	1	rc://*/tw/dict/bible/kt/yahweh
21:5	m6b2	keyterm	אֱלֹהֶ֨י⁠ךָ֙	1	rc://*/tw/dict/bible/kt/god
21:5	ukm2	keyterm	בְּ⁠שֵׁ֣ם	1	rc://*/tw/dict/bible/kt/name
21:5	yz4u	keyterm	יְהוָ֑ה	1	rc://*/tw/dict/bible/kt/yahweh
21:6	qwnr		זִקְנֵי֙	1	rc://*/tw/dict/bible/other/elder
21:6	ezuw		יְדֵי⁠הֶ֔ם	1	rc://*/tw/dict/bible/other/hand
21:7	srj2		יָדֵ֗י⁠נוּ	1	rc://*/tw/dict/bible/other/hand
21:8	y3j7		לְ⁠עַמְּ⁠ךָ֨	1	rc://*/tw/dict/bible/other/peoplegroup
21:8	e7s2	keyterm	יִשְׂרָאֵ֤ל	1	rc://*/tw/dict/bible/kt/israel
21:8	uz3h	keyterm	פָּדִ֨יתָ֙	1	rc://*/tw/dict/bible/kt/redeem
21:8	uc6e	keyterm	יְהוָ֔ה	1	rc://*/tw/dict/bible/kt/yahweh
21:8	dzt2	keyterm	דָּ֣ם	1	rc://*/tw/dict/bible/kt/blood
21:8	pnbb	keyterm	נָקִ֔י	1	rc://*/tw/dict/bible/kt/innocent
21:8	tdq2		עַמְּ⁠ךָ֣	1	rc://*/tw/dict/bible/other/peoplegroup
21:8	ebtz	keyterm	יִשְׂרָאֵ֑ל	1	rc://*/tw/dict/bible/kt/israel
21:9	zqd2	keyterm	יְהוָֽה	1	rc://*/tw/dict/bible/kt/yahweh
21:10	bmfh		תֵצֵ֥א	1	rc://*/tw/dict/bible/other/know
21:10	cyj7		אֹיְבֶ֑י⁠ךָ	1	rc://*/tw/dict/bible/other/adversary
21:10	vge6	keyterm	יְהוָ֧ה	1	rc://*/tw/dict/bible/kt/yahweh
21:10	xrt2	keyterm	אֱלֹהֶ֛י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
21:10	fsbt		בְּ⁠יָדֶ֖⁠ךָ	1	rc://*/tw/dict/bible/other/hand
21:12	hqnn		בֵּיתֶ֑⁠ךָ	1	rc://*/tw/dict/bible/other/house
21:12	xpxj		רֹאשָׁ֔⁠הּ	1	rc://*/tw/dict/bible/other/head
21:13	k63t		שִׁבְיָ֜⁠הּ	1	rc://*/tw/dict/bible/other/captive
21:13	qav6	keyterm	בְּ⁠בֵיתֶ֔⁠ךָ	1	rc://*/tw/dict/bible/kt/temple
21:13	mmyv		אָבִ֥י⁠הָ	1	rc://*/tw/dict/bible/other/father
21:14	a8tb		חָפַ֣צְתָּ	1	rc://*/tw/dict/bible/other/delight
21:14	bvht		בַּ⁠כָּ֑סֶף	1	rc://*/tw/dict/bible/other/silver
21:15	vpy9	keyterm	אֲהוּבָה֙	1	rc://*/tw/dict/bible/kt/love
21:15	vpkz	keyterm	בָנִ֔ים	1	rc://*/tw/dict/bible/kt/son
21:15	waz2	keyterm	הַ⁠בֵּ֥ן	1	rc://*/tw/dict/bible/kt/son
21:16	cedr	keyterm	הַנְחִיל֣⁠וֹ	1	rc://*/tw/dict/bible/kt/inherit
21:16	g9e4	keyterm	בָּנָ֔י⁠ו	1	rc://*/tw/dict/bible/kt/son
21:16	mr2j	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
21:16	pnj6		פְּנֵ֥י	1	rc://*/tw/dict/bible/other/face
21:16	vezq	keyterm	בֶן	1	rc://*/tw/dict/bible/kt/son
21:17	kb4z	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
21:17	fa9z		רֵאשִׁ֣ית	1	rc://*/tw/dict/bible/other/firstfruit
